gender;age;daily_screen_time_hours;phone_usage_hours;laptop_usage_hours;tablet_usage_hours;tv_usage_hours;social_media_hours;work_related_hours;entertainment_hours;gaming_hours;sleep_duration_hours;physical_activity_hours_per_week;location_type;mental_health_score;stress_level;mood_rating
1;69;4.6;2.2;2.5;0.0;0.7;2.1;3.0;1.6;2.9;6.8;3.5;2;81.0;3;5.7
0;55;3.8;2.6;0.8;0.8;0.5;3.7;3.7;1.6;0.8;7.8;1.3;0;58.0;6;4.3
0;53;5.1;1.8;2.2;0.0;2.5;3.6;3.7;1.4;1.1;7.5;3.3;2;65.0;5;6.4
0;27;7.0;2.2;2.2;0.0;2.5;4.5;3.8;1.7;0.5;8.0;0.0;2;52.0;9;2.6
0;25;6.4;2.4;0.0;0.1;3.2;4.5;3.9;1.8;1.4;6.5;1.5;2;56.0;9;1.0
1;60;5.6;2.8;1.7;0.0;2.1;4.2;3.4;1.4;1.3;7.3;2.2;2;56.0;6;4.2
0;33;4.4;1.6;0.9;1.3;1.4;2.8;3.0;1.7;1.7;7.2;4.3;1;77.0;4;6.4
1;25;6.0;1.6;2.0;0.6;1.6;4.2;4.0;1.4;1.1;8.0;3.7;1;61.0;8;1.1
1;27;2.3;0.3;0.5;1.0;0.5;1.7;2.6;2.8;2.4;7.3;2.9;0;73.0;2;8.2
0;60;5.7;1.7;0.9;0.9;2.8;4.5;3.9;1.5;0.4;7.4;0.0;1;54.0;9;1.0
0;59;6.2;2.9;2.8;0.5;0.7;3.4;3.7;1.3;2.0;6.6;3.7;1;64.0;5;3.2
1;15;8.2;2.4;2.7;1.2;1.0;4.5;4.2;0.4;0.9;7.7;0.0;2;59.0;10;1.0
1;54;1.9;1.1;0.4;0.3;1.1;0.7;1.3;2.4;2.9;8.7;6.6;0;86.0;1;9.6
0;58;3.3;0.3;3.5;0.5;0.0;3.4;3.8;2.1;1.2;7.2;1.7;1;74.0;5;4.6
1;33;3.8;1.9;0.0;0.2;2.3;3.0;3.6;1.2;1.2;7.1;1.8;1;76.0;5;6.9
1;26;6.6;2.8;1.7;1.4;0.5;3.8;3.7;1.3;1.1;7.3;3.1;1;61.0;6;3.0
1;22;4.8;1.6;0.1;0.5;2.1;4.5;3.6;0.5;1.1;7.0;1.1;2;53.0;10;1.0
1;22;4.9;0.7;1.9;1.0;1.0;4.5;4.4;1.0;1.5;7.9;0.0;2;58.0;10;1.0
0;67;2.9;1.5;1.2;0.3;0.9;1.4;2.5;2.1;2.2;7.8;3.5;2;89.0;2;7.4
1;59;3.0;2.3;0.4;1.1;0.3;2.6;2.7;2.4;1.9;8.2;2.9;1;70.0;3;8.1
1;26;7.6;3.1;0.7;1.1;2.8;4.5;3.9;1.4;0.9;6.5;0.0;2;55.0;9;1.0
0;62;4.6;1.8;0.6;0.0;3.0;4.4;4.3;1.7;0.8;6.7;0.5;2;56.0;8;1.0
0;47;6.5;2.9;1.6;0.6;2.4;3.3;3.6;1.8;1.6;7.3;2.6;1;63.0;5;3.4
1;59;6.5;2.8;2.6;0.7;1.7;4.3;4.1;1.6;1.6;8.0;2.9;1;55.0;7;3.8
1;40;6.0;0.9;3.7;0.4;1.5;2.7;4.0;2.2;1.9;6.7;2.0;1;74.0;4;7.8
1;53;7.4;3.1;1.3;1.4;2.5;3.8;3.8;1.6;1.0;7.3;2.0;2;63.0;7;1.0
0;42;4.6;2.3;1.8;0.0;1.3;4.3;3.7;1.1;1.7;7.1;0.0;2;62.0;8;2.8
0;72;6.0;0.9;2.8;0.3;2.7;3.7;3.5;1.5;0.9;7.8;2.5;2;64.0;6;3.4
0;19;5.7;3.6;1.0;0.1;0.4;4.5;4.2;0.3;1.2;6.8;0.0;2;46.0;10;1.0
0;22;6.8;1.9;0.6;1.2;2.4;4.5;4.0;1.7;1.7;7.3;1.7;2;56.0;9;1.0
0;39;5.1;0.3;3.6;0.0;2.7;2.2;2.8;2.2;1.6;7.9;4.8;1;70.0;3;8.0
0;41;2.2;1.4;1.3;0.0;0.3;0.6;1.3;2.4;2.6;7.0;4.2;0;81.0;1;8.7
0;60;3.3;1.1;1.7;0.9;0.6;1.0;1.3;2.9;2.9;7.9;4.8;2;90.0;1;7.5
1;37;2.4;1.4;0.0;0.5;1.4;2.4;3.3;2.1;2.2;7.5;3.3;2;75.0;3;6.1
2;44;4.5;1.6;0.9;1.2;1.8;4.5;4.3;0.8;1.0;7.9;0.8;2;54.0;10;1.0
1;59;6.8;1.8;3.6;1.1;0.8;3.8;3.7;1.3;1.7;7.4;3.6;0;63.0;7;2.0
1;61;5.1;1.7;2.0;0.6;1.5;3.5;3.9;1.5;1.0;7.2;3.0;1;58.0;6;4.6
0;37;1.7;1.9;1.5;0.0;0.0;1.0;1.2;2.0;2.4;7.7;5.3;2;88.0;1;8.2
1;63;6.8;2.5;3.0;0.0;2.2;3.7;3.6;2.1;1.1;6.2;3.4;0;68.0;6;3.9
0;61;2.4;1.3;0.0;0.0;2.2;2.4;3.1;1.5;1.6;8.2;0.8;2;72.0;3;7.2
0;34;6.8;3.1;1.0;0.5;2.9;4.3;3.8;1.9;0.4;8.1;1.8;2;58.0;8;3.2
1;32;6.6;0.9;4.0;0.2;2.0;2.1;3.1;1.8;2.4;6.9;4.6;2;76.0;3;5.6
0;32;4.7;2.6;1.4;0.5;1.0;0.7;1.1;2.6;2.7;7.4;5.5;2;80.0;1;8.4
1;16;6.9;3.5;1.4;0.7;0.4;4.5;4.3;1.2;0.9;7.9;0.0;0;43.0;10;1.0
1;18;7.5;1.8;2.8;1.7;0.6;4.5;3.9;1.3;1.5;6.1;0.0;0;40.0;10;1.1
0;44;6.7;2.2;2.9;0.9;1.3;4.5;3.6;1.7;1.2;7.4;0.6;0;44.0;10;1.0
0;47;1.5;1.1;0.1;0.6;0.6;0.9;1.4;3.1;2.6;8.7;3.3;2;78.0;1;8.9
0;50;3.2;1.5;2.0;0.0;0.6;3.8;4.1;1.3;0.9;7.3;0.0;2;58.0;6;3.8
1;32;8.3;3.4;3.4;0.6;1.4;4.5;4.0;0.6;1.0;6.7;0.0;0;46.0;10;1.0
0;51;3.3;2.7;0.8;1.1;0.0;2.5;3.1;2.3;2.0;8.2;3.0;1;69.0;3;9.0
1;33;4.1;2.4;1.1;0.8;0.4;3.6;3.7;1.6;1.6;6.9;3.7;1;75.0;6;5.3
0;61;2.8;0.3;1.5;0.0;1.6;2.6;3.0;1.6;1.5;8.1;6.9;0;71.0;4;6.7
1;42;4.4;1.4;2.3;0.4;1.7;3.3;3.7;1.0;1.5;7.6;1.9;1;66.0;5;6.1
0;54;5.5;3.6;0.0;0.6;2.3;3.7;3.8;1.6;1.1;7.9;1.0;1;66.0;6;4.2
1;34;3.7;2.4;0.0;0.4;1.6;1.1;1.4;2.5;2.5;7.4;6.2;2;88.0;1;8.2
1;63;4.6;2.5;1.7;0.2;1.4;4.0;3.7;2.1;1.2;8.2;1.3;1;59.0;7;3.7
0;47;6.2;2.2;2.8;0.0;2.0;3.1;3.6;2.1;1.6;7.0;3.3;2;67.0;5;3.2
0;26;4.4;1.4;1.2;0.1;1.6;3.6;3.8;1.0;1.0;6.7;2.8;0;70.0;6;5.4
0;72;3.1;2.3;0.8;0.8;0.4;2.3;3.1;2.1;1.9;6.9;6.9;2;80.0;3;6.1
0;65;2.0;0.6;1.3;1.1;0.6;0.9;1.1;2.5;2.4;7.2;4.3;1;82.0;1;7.7
0;29;7.3;0.6;3.3;0.6;3.1;4.5;4.1;0.9;1.5;7.4;0.0;1;58.0;10;1.0
0;55;6.3;1.3;0.8;1.2;4.0;4.5;3.9;1.1;1.6;6.9;0.0;0;63.0;9;1.7
1;53;6.3;2.2;2.1;0.6;2.1;3.6;3.5;1.8;1.1;7.2;2.7;1;65.0;6;5.3
0;16;2.3;0.6;0.2;0.1;0.4;2.8;3.3;1.5;2.0;7.8;2.9;2;77.0;4;7.5
1;43;4.9;2.1;0.3;0.3;3.3;2.2;2.9;2.5;1.8;7.0;4.7;1;76.0;3;7.0
0;55;4.0;1.1;2.4;0.9;1.0;1.7;2.4;2.4;2.3;7.6;7.9;1;86.0;2;6.3
0;24;7.3;1.2;3.3;0.4;1.8;4.5;4.0;1.1;1.4;7.6;2.6;2;52.0;10;1.0
0;16;8.3;3.2;2.5;0.2;1.4;4.5;4.2;0.8;0.9;7.0;0.0;1;55.0;9;1.4
0;65;2.5;2.0;0.0;0.0;1.6;1.1;1.1;2.5;2.6;8.1;5.1;2;79.0;1;10.0
0;25;3.4;1.2;1.0;0.1;1.0;4.5;4.0;1.8;0.7;7.4;3.4;2;59.0;8;2.9
0;27;7.4;2.2;1.8;0.4;2.7;4.5;3.8;0.9;0.9;7.2;0.0;2;43.0;10;1.0
1;24;4.5;0.7;1.6;0.3;1.2;4.5;3.9;0.4;1.3;7.5;0.0;1;47.0;10;1.0
0;28;4.0;2.3;0.0;0.0;2.0;3.1;3.5;1.6;1.7;8.0;3.1;2;68.0;5;6.0
1;32;5.4;3.0;0.1;1.5;2.0;4.5;3.8;0.5;0.8;7.5;0.2;1;57.0;8;1.0
0;65;4.4;2.6;0.6;1.0;1.3;2.0;3.1;1.4;1.6;7.1;4.6;0;72.0;3;8.6
1;68;6.3;3.9;1.4;1.9;0.0;2.3;3.1;2.0;2.3;7.4;4.1;1;70.0;3;7.9
1;23;1.4;0.3;0.0;0.0;0.6;2.7;3.2;1.2;1.0;7.4;3.7;1;71.0;4;5.4
1;71;5.8;2.1;2.2;0.8;2.1;3.3;3.3;1.5;1.8;7.5;3.5;1;61.0;5;4.9
1;53;3.6;0.8;1.4;0.3;1.7;3.2;3.8;0.9;2.1;7.5;0.0;1;59.0;5;3.5
0;42;1.9;1.8;0.4;0.6;0.6;0.8;1.4;3.4;3.1;7.8;4.1;0;83.0;1;8.9
1;17;7.5;2.0;1.7;1.7;1.4;4.5;4.3;1.0;1.3;7.0;0.5;2;51.0;9;1.0
0;34;4.6;4.1;0.0;0.0;1.6;3.1;3.5;2.0;1.5;7.1;2.7;2;64.0;5;5.1
1;20;6.0;1.9;1.4;0.3;2.0;4.5;4.0;0.9;1.0;6.9;1.3;1;55.0;10;1.0
0;41;3.8;1.9;0.0;0.2;3.2;1.7;2.3;2.5;2.2;8.1;2.3;1;81.0;2;8.3
0;67;2.2;2.9;0.0;0.3;0.0;0.8;1.5;2.5;2.6;8.7;6.9;2;87.0;1;10.0
0;16;6.9;2.0;1.0;0.0;2.6;4.5;4.1;1.2;0.6;7.2;2.4;2;62.0;10;1.0
0;43;6.3;3.6;0.7;1.4;1.6;4.1;3.8;1.9;0.3;7.2;1.9;0;45.0;7;1.9
1;52;5.0;2.6;1.9;1.4;0.4;1.8;2.4;2.5;2.1;6.7;5.7;2;75.0;2;9.5
0;17;7.9;2.7;1.5;0.9;1.6;4.5;3.9;0.9;1.0;6.1;0.0;0;36.0;10;1.1
1;30;6.7;0.3;3.8;0.0;2.8;4.5;3.5;1.8;0.7;6.4;0.2;2;52.0;9;1.0
0;44;7.7;3.8;1.2;0.8;3.1;4.5;3.9;0.8;1.0;7.2;0.0;2;48.0;10;1.0
0;54;2.0;1.4;0.0;1.1;0.4;1.5;2.1;2.5;2.5;6.9;2.4;2;82.0;2;10.0
1;16;4.6;2.0;0.0;0.8;0.6;3.8;3.6;1.2;1.7;7.7;2.6;0;55.0;7;4.1
0;31;1.6;1.4;0.2;0.6;0.1;1.2;1.4;2.7;2.6;7.3;7.5;1;91.0;1;8.6
0;55;8.1;1.1;5.0;1.4;1.6;3.8;3.6;1.5;1.2;7.1;6.0;2;66.0;6;4.0
1;26;4.3;0.9;1.5;0.2;1.7;4.5;3.9;2.0;0.6;7.2;10.0;0;70.0;8;1.0
1;49;6.4;2.1;2.7;0.5;2.4;2.8;3.3;1.9;1.7;6.6;4.8;0;72.0;4;7.0
1;57;4.6;0.2;2.6;1.0;1.8;4.2;3.7;1.8;1.3;6.7;0.0;0;52.0;8;2.2
0;15;6.1;1.8;0.1;0.8;2.3;4.5;4.0;1.3;1.4;6.3;1.6;2;40.0;10;1.0
0;69;2.9;3.0;0.0;0.9;0.0;2.6;3.3;1.7;2.0;7.1;3.0;0;73.0;3;6.1
1;59;7.7;2.6;2.2;0.9;3.2;4.5;3.7;1.5;1.0;8.2;0.0;1;52.0;9;1.0
1;29;6.3;2.4;0.0;0.9;2.7;3.8;4.2;1.0;0.8;7.8;2.5;1;74.0;7;3.8
0;40;4.0;1.2;2.6;0.4;0.9;2.3;2.9;1.4;2.1;7.6;4.5;2;83.0;3;7.0
0;51;1.9;0.6;1.4;0.2;0.6;1.3;1.8;2.4;3.1;7.6;3.4;2;78.0;1;8.3
1;35;7.1;2.9;2.2;0.7;2.1;4.5;3.9;1.1;1.4;6.8;0.0;2;55.0;9;1.0
1;63;3.3;1.6;1.8;1.5;0.0;1.5;2.3;1.8;2.6;7.6;3.4;2;84.0;2;8.5
0;45;4.3;1.9;1.9;0.6;0.7;4.5;3.4;1.3;1.2;7.2;2.0;2;62.0;8;1.3
1;39;3.8;1.8;1.6;1.0;0.4;3.7;4.1;1.3;1.3;7.2;0.0;2;60.0;6;5.3
1;37;5.3;2.6;1.8;0.7;1.3;4.0;3.8;1.3;0.6;7.6;1.6;2;57.0;7;2.0
0;38;7.1;3.7;1.6;1.8;1.0;3.4;3.5;1.9;1.9;6.6;1.6;2;66.0;5;4.3
0;71;3.5;3.3;0.0;0.5;0.6;3.0;3.6;2.0;2.0;6.3;1.4;1;67.0;4;5.7
1;52;1.2;0.2;1.1;1.0;0.5;0.5;1.7;2.5;2.2;7.6;7.4;2;87.0;1;9.5
1;42;5.6;1.7;3.9;0.2;0.8;4.5;4.1;1.5;1.0;8.0;0.0;2;50.0;9;1.9
1;35;1.9;0.8;1.8;0.0;0.2;1.4;2.1;2.6;2.1;6.9;5.6;2;78.0;2;7.0
1;68;7.6;2.8;2.8;0.6;1.9;4.3;3.8;0.9;1.8;6.5;0.5;1;58.0;8;2.1
0;57;4.9;2.0;0.4;1.3;2.5;3.9;3.4;2.0;0.7;7.1;2.3;0;61.0;6;4.6
1;32;5.2;2.5;0.4;1.0;1.8;0.8;1.4;2.8;2.8;6.5;4.2;1;84.0;1;9.2
0;50;3.5;1.6;0.2;0.0;2.8;2.1;3.0;1.9;2.3;8.3;4.6;1;70.0;3;7.5
0;49;1.8;1.1;0.0;1.0;0.6;1.0;1.2;3.4;2.2;7.8;7.2;2;90.0;1;9.6
1;59;1.1;1.2;0.0;0.0;0.7;1.0;1.4;2.3;3.1;7.0;4.3;1;72.0;1;8.2
1;69;4.1;0.6;1.8;1.1;1.8;4.1;4.0;1.3;0.7;7.4;0.1;0;56.0;7;2.0
0;23;5.9;0.9;1.1;0.9;2.0;4.4;3.7;1.9;0.7;7.2;2.6;1;59.0;8;1.0
0;67;4.4;0.7;2.5;0.5;1.4;2.2;3.0;1.8;2.4;7.3;6.6;2;85.0;3;6.4
0;52;3.9;1.1;1.2;1.0;1.4;2.5;3.0;1.9;1.7;7.4;0.7;2;63.0;4;6.8
1;72;1.0;1.0;0.0;0.4;0.3;1.2;1.3;1.7;2.3;7.8;6.3;2;85.0;1;9.4
0;44;4.0;2.4;2.0;0.7;0.0;3.3;3.6;1.6;1.0;7.6;4.3;0;71.0;5;3.9
0;74;3.4;2.3;0.0;0.0;2.0;2.6;3.1;1.7;1.3;7.8;1.6;1;76.0;4;4.4
0;58;5.8;2.4;1.7;0.4;2.4;3.7;3.3;1.8;1.1;6.5;2.2;0;69.0;5;4.1
1;48;4.9;3.1;0.7;1.2;1.0;2.8;3.4;1.2;1.5;7.4;5.1;0;70.0;4;6.1
0;46;4.0;1.9;1.8;0.0;0.8;1.8;2.2;2.7;3.0;7.6;4.9;1;79.0;2;6.9
0;17;4.1;1.3;0.0;1.1;0.7;4.0;4.0;1.6;1.8;7.2;2.3;2;54.0;7;4.8
1;17;8.5;4.0;2.4;0.0;1.0;4.5;3.7;1.8;0.9;7.8;0.0;2;47.0;8;2.7
0;42;6.2;2.8;1.5;0.0;2.4;1.6;2.5;2.4;2.0;7.2;4.8;1;87.0;2;7.6
1;58;3.1;2.1;1.1;0.4;0.5;1.7;2.4;2.4;3.1;7.9;3.9;0;73.0;2;9.4
1;29;4.4;2.1;0.0;0.7;2.0;3.0;3.3;1.6;2.0;7.2;3.4;2;74.0;4;5.3
1;55;5.7;2.3;3.5;0.3;0.9;4.0;3.9;1.6;1.3;7.1;0.0;2;52.0;7;3.1
0;37;1.8;1.8;0.5;0.2;0.0;2.2;2.9;1.3;1.8;7.9;8.2;2;76.0;3;6.0
1;54;5.2;2.1;1.8;1.3;1.1;3.6;3.4;1.4;1.4;6.7;3.4;2;69.0;5;4.8
1;25;6.7;2.4;0.5;1.3;3.0;4.5;3.7;0.5;0.8;7.5;2.7;2;51.0;10;1.0
0;62;5.6;1.3;5.0;0.3;0.7;2.8;3.8;1.7;1.6;6.6;5.3;2;73.0;4;5.7
1;46;2.4;0.5;1.7;0.4;1.2;2.5;3.4;2.8;2.8;8.2;8.6;2;76.0;3;5.8
0;72;1.7;0.2;0.8;0.4;1.4;0.8;1.1;3.1;3.2;7.6;6.8;1;91.0;1;8.5
0;73;7.4;2.8;2.2;1.9;1.6;4.0;3.8;1.8;0.5;8.1;2.4;2;60.0;7;2.2
0;71;5.5;0.6;2.3;0.6;2.9;1.7;2.7;1.8;2.6;7.8;7.1;0;83.0;2;7.9
0;68;5.1;2.4;1.9;1.5;0.6;3.3;3.7;1.1;1.1;7.9;1.4;0;62.0;5;5.0
0;50;3.6;1.0;1.1;1.0;1.4;3.6;4.1;1.3;0.8;7.6;1.5;2;66.0;6;4.0
1;74;4.9;1.0;2.0;0.5;2.2;2.9;3.8;2.0;1.6;7.9;4.5;0;74.0;4;5.0
0;47;2.6;1.4;1.3;0.2;0.7;2.0;3.0;2.3;1.6;8.1;8.8;0;90.0;3;7.9
1;38;5.2;2.2;1.5;1.1;1.5;3.6;3.9;2.1;1.6;6.4;1.9;2;59.0;6;5.0
0;53;2.7;0.8;0.6;0.1;2.4;2.5;3.7;1.9;2.0;7.2;2.1;1;68.0;4;7.5
1;48;2.0;1.4;0.0;0.4;0.9;1.4;2.3;2.8;2.1;7.3;3.3;2;74.0;2;7.3
0;70;5.0;2.0;2.1;1.0;1.2;3.8;4.2;1.8;2.0;7.0;0.0;0;56.0;7;3.6
0;42;3.2;0.9;2.2;0.5;0.2;3.2;3.7;1.6;1.9;7.5;6.8;0;73.0;5;3.5
0;51;7.9;3.3;2.9;0.4;2.3;4.0;4.4;1.0;0.8;7.2;0.9;2;59.0;7;2.9
1;21;4.4;0.4;1.6;0.4;1.6;3.8;3.8;1.3;2.3;8.0;2.3;0;59.0;6;4.3
1;18;5.3;1.8;1.3;0.2;1.0;4.5;4.1;1.2;1.0;7.6;0.6;1;48.0;10;1.0
0;51;4.2;3.1;0.0;0.9;1.1;3.1;3.4;2.3;1.2;8.1;3.6;1;72.0;4;5.8
0;70;3.4;0.8;1.5;0.6;1.4;0.7;1.0;2.4;2.3;7.0;6.7;2;83.0;1;8.3
1;15;6.7;1.9;1.9;0.0;1.7;4.5;4.2;1.2;1.2;6.9;0.0;0;48.0;10;1.0
2;15;4.1;2.1;0.0;0.3;0.7;4.5;4.2;0.6;1.2;7.4;0.0;1;49.0;10;1.1
0;61;4.3;1.3;2.7;0.4;0.8;2.9;3.0;1.5;1.7;7.1;3.2;2;70.0;4;4.5
1;34;3.6;1.9;0.7;0.4;1.1;1.7;2.1;1.6;2.2;7.0;8.5;1;96.0;2;6.6
0;33;5.7;2.5;1.3;1.0;1.6;4.0;3.9;2.2;1.8;7.5;0.0;2;48.0;7;1.7
0;43;6.2;1.6;2.2;0.2;3.0;2.8;3.3;1.8;1.6;6.9;3.4;0;63.0;4;7.3
1;24;6.8;2.7;1.5;2.2;0.6;4.5;4.1;0.6;1.0;7.6;0.1;2;47.0;10;1.0
1;74;5.9;2.4;3.0;1.4;0.0;2.4;2.6;2.8;1.2;6.6;5.2;1;79.0;3;6.1
0;32;7.9;1.5;2.2;1.4;2.8;3.3;4.2;1.5;0.7;7.5;5.3;2;62.0;6;3.8
0;42;3.4;3.0;1.3;0.0;0.5;2.9;3.3;2.2;2.3;7.7;1.8;2;66.0;4;6.1
1;49;3.7;1.3;0.0;0.0;2.9;2.5;3.4;1.1;1.5;7.6;4.3;1;73.0;4;4.0
0;57;7.6;2.8;2.6;0.4;2.6;4.3;3.9;2.1;1.6;7.2;2.4;2;65.0;7;1.7
0;61;2.8;1.3;0.2;0.8;1.9;3.4;4.0;1.8;1.2;7.6;0.0;1;66.0;5;4.3
0;45;6.2;1.7;2.4;0.5;2.6;4.0;3.6;1.6;0.8;7.2;4.3;1;62.0;7;3.1
1;41;3.3;1.9;2.0;0.3;0.0;4.5;4.0;1.1;1.2;7.5;0.8;2;49.0;9;1.0
0;25;4.1;2.3;1.3;0.0;0.0;4.2;3.6;1.3;1.2;7.6;0.0;1;49.0;7;3.1
1;63;3.5;0.2;2.5;0.2;1.7;4.2;4.1;2.0;0.5;7.8;0.0;2;42.0;8;2.5
1;63;5.2;2.4;2.1;0.5;1.0;4.3;3.8;1.4;0.9;7.1;1.4;2;55.0;7;1.0
1;52;4.0;1.9;1.9;0.3;0.6;0.6;1.4;1.7;2.7;8.2;4.1;2;67.0;1;8.2
0;19;5.8;2.3;0.0;0.3;2.2;4.5;3.9;1.3;1.2;7.1;0.0;1;47.0;10;1.0
0;22;6.7;2.5;1.5;0.1;1.7;4.5;4.4;1.0;1.3;6.8;2.5;2;57.0;10;1.0
1;48;5.4;2.4;0.1;1.6;2.4;4.2;3.8;1.5;1.0;7.3;0.8;2;59.0;8;1.4
0;62;1.7;0.2;0.3;1.0;1.0;3.2;3.7;1.3;1.8;7.4;1.5;0;59.0;5;5.7
1;66;4.3;1.0;1.1;1.2;1.4;3.4;3.3;2.5;2.1;7.7;0.7;2;56.0;6;4.4
1;70;7.8;2.3;3.1;0.8;2.9;4.5;4.1;1.2;0.7;7.0;0.0;2;56.0;9;1.3
2;26;4.4;2.2;1.9;0.0;0.1;3.1;3.3;1.3;1.3;7.8;3.9;1;68.0;5;4.1
0;52;4.3;1.3;2.0;1.0;1.3;4.1;4.1;1.4;0.9;7.4;0.3;2;59.0;6;4.7
1;15;8.2;2.7;2.3;1.4;0.5;4.5;3.8;1.3;0.7;7.0;5.9;2;59.0;8;3.5
0;45;5.4;1.8;0.5;1.5;3.1;4.2;3.7;1.5;1.0;7.1;1.8;0;60.0;7;1.6
1;18;8.3;2.8;0.0;1.0;3.8;4.5;4.0;1.4;0.7;7.4;1.0;2;47.0;9;1.0
1;63;4.9;3.1;0.0;0.6;1.6;4.1;3.6;1.4;1.3;7.3;0.0;2;54.0;8;2.3
0;59;5.5;2.3;1.8;0.6;1.9;2.8;3.2;0.9;2.6;7.5;3.3;2;68.0;4;5.3
0;64;6.3;2.5;2.6;0.9;1.3;3.3;3.8;1.0;1.2;7.7;1.3;2;55.0;6;4.2
1;19;6.4;1.5;2.5;0.0;1.3;4.5;3.9;1.1;0.9;7.1;0.0;0;47.0;10;1.0
0;44;4.9;2.8;0.6;1.0;1.5;3.3;4.0;1.0;0.6;7.3;3.7;2;73.0;6;4.1
0;70;4.1;2.2;3.0;0.3;0.1;3.0;3.9;1.6;1.2;7.4;2.9;0;61.0;5;3.9
1;38;8.1;1.7;3.7;1.9;2.1;4.5;4.1;1.3;1.3;7.1;0.0;2;40.0;10;1.9
0;73;3.2;0.9;2.2;0.4;0.4;1.8;2.1;2.7;2.5;8.0;5.2;2;73.0;2;7.3
0;17;7.6;1.6;3.1;0.7;1.0;4.5;3.8;0.9;0.8;7.4;0.0;2;46.0;10;1.3
0;25;5.3;1.0;2.5;0.7;1.4;4.5;3.8;0.9;1.3;7.6;0.0;2;54.0;10;1.0
0;59;3.5;2.7;1.2;0.2;0.6;3.1;3.6;1.5;1.0;8.1;2.2;0;67.0;5;6.5
0;18;7.4;3.1;0.8;0.9;2.0;4.5;4.1;0.8;1.3;7.1;0.2;2;61.0;10;1.0
1;40;3.4;2.8;0.0;0.8;0.9;2.9;3.5;1.2;2.0;8.3;5.2;2;70.0;4;6.8
0;41;7.7;4.2;1.0;1.2;2.5;4.5;4.3;0.8;1.1;7.6;0.8;1;46.0;10;1.0
0;60;3.3;1.6;1.2;1.0;0.5;4.4;4.3;2.0;1.6;7.3;0.0;2;40.0;8;1.5
1;68;4.6;2.5;1.3;0.7;1.2;2.2;3.1;2.5;1.7;7.8;2.6;1;73.0;3;7.8
0;57;1.6;0.9;1.4;0.1;0.3;1.1;1.4;2.5;3.6;6.9;5.2;1;91.0;1;8.7
0;41;3.0;1.8;0.0;0.1;2.4;1.8;2.1;2.7;1.8;8.2;3.3;2;75.0;2;8.2
0;56;5.0;0.7;2.4;1.6;1.1;4.4;4.1;1.8;0.5;7.3;0.0;2;55.0;8;1.0
1;65;5.2;2.5;2.5;0.7;0.8;3.9;4.0;1.7;0.4;6.9;0.0;0;58.0;7;2.2
1;64;5.7;1.7;1.9;1.8;1.2;3.0;3.7;1.5;1.3;6.4;0.2;2;55.0;5;5.8
0;20;2.7;0.2;0.2;0.1;1.3;2.7;3.0;2.2;1.2;7.6;4.5;2;82.0;3;7.2
1;73;6.5;1.4;1.9;1.9;1.8;4.4;4.2;1.6;1.1;7.8;2.8;2;45.0;8;2.9
0;29;6.9;3.6;1.5;0.0;1.9;4.5;4.3;1.3;1.1;7.3;1.4;1;57.0;9;1.1
1;67;5.0;2.4;2.0;0.3;1.2;2.5;3.0;2.4;1.8;7.2;3.1;2;73.0;3;7.2
1;44;6.8;2.7;3.2;0.9;1.4;4.5;4.0;1.3;0.9;7.1;1.8;2;55.0;8;2.6
1;56;4.0;2.1;1.3;1.2;0.0;3.0;3.3;1.1;1.7;8.2;8.5;2;74.0;4;4.5
1;51;4.4;1.8;1.7;1.0;0.9;1.6;2.4;2.2;2.4;7.8;5.1;0;82.0;2;8.0
0;72;4.4;2.0;0.5;0.0;2.8;2.5;3.1;2.0;1.9;7.4;6.3;1;81.0;3;7.0
1;51;5.9;2.2;2.5;0.3;1.8;3.0;3.1;1.7;1.6;7.7;6.6;1;73.0;4;6.0
1;56;2.6;1.0;2.3;0.0;0.3;2.6;3.2;1.8;1.8;8.1;4.0;1;68.0;4;7.2
1;74;4.4;2.7;1.7;0.0;1.0;0.8;1.4;2.4;2.3;7.0;7.6;1;81.0;1;7.8
0;51;3.6;3.0;0.3;0.6;0.8;2.9;3.4;2.4;1.5;7.4;3.7;2;80.0;4;5.1
1;49;4.2;1.8;0.7;0.0;2.5;4.2;3.9;1.9;1.5;8.2;0.9;1;53.0;7;3.2
0;37;3.7;1.5;0.0;1.2;2.4;1.6;2.4;2.3;2.1;7.9;4.4;1;86.0;2;8.0
0;20;3.9;1.3;0.7;1.0;0.6;3.0;3.6;1.5;1.3;8.4;4.4;0;76.0;4;7.3
0;18;9.5;3.6;2.3;1.6;1.4;4.5;4.2;0.8;0.7;7.2;0.0;0;53.0;10;1.0
0;32;3.5;1.6;1.9;0.0;0.3;1.3;2.3;2.7;2.1;7.2;4.4;0;80.0;2;9.3
0;74;4.2;2.6;1.7;0.0;0.8;1.5;2.6;3.0;2.7;7.5;4.4;0;83.0;2;7.9
0;23;7.2;1.8;3.1;1.2;0.8;4.5;4.0;1.5;1.4;7.5;1.2;0;42.0;10;1.0
1;63;4.4;1.8;1.8;1.3;0.7;3.1;3.1;2.0;2.0;7.5;2.4;2;71.0;4;5.7
1;43;4.4;1.3;0.9;1.4;1.8;4.5;4.0;0.9;1.2;7.5;1.9;1;61.0;9;1.4
1;27;5.9;1.1;0.7;1.3;2.7;4.4;3.6;2.2;1.2;8.3;0.0;0;51.0;8;1.8
